Barrie, (47045) Hourly, Nitrogen oxides (NOx) Concentrations
Station,Barrie (47045)
Address,83 Perry St.
Latitude,44.382338
Longitude,-79.702446
Elevation, 226 metres
Air intake height,5 metres
Pollutant,Nitrogen Oxides (nitrogen oxides NOx)
Unit, parts per billion (ppb)
Remarks, 9999 for invalid or missing data.
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
59006,Nitrogen Oxides,2024-06-03,3.2,3.8,2.9,9999,2.9,3.2,4.8,5,4.6,3.8,3.1,3,2.7,3.4,3,2.7,2.3,2.1,2.2,2.9,4.1,4.5,6.2,6.3,
59006,Nitrogen Oxides,2024-06-04,9.7,9.4,7.6,7.4,6.9,7.8,5.3,8.5,7.2,3.9,3.4,2.6,2.5,2.4,3.1,2.8,2.6,2.5,3.9,2.8,3.7,3.8,3.4,3.8,
59006,Nitrogen Oxides,2024-06-05,3.8,4.1,4.3,3.6,2.6,2.7,5.5,6,3.7,4.9,4.2,3.1,3.2,3,3.4,3.3,3,2.4,2.5,2.6,3.3,2.7,2.5,2.9,
59006,Nitrogen Oxides,2024-06-06,2.7,1.8,2.7,2.3,2.1,2.9,3.5,3.5,4.5,3,4.2,2.3,1.8,1.9,2.3,3.1,3.7,2.1,1.7,1.8,2.2,4.4,5.4,2.4,
59006,Nitrogen Oxides,2024-06-07,1.4,1.9,2.3,1.9,2,2.3,2.6,2.5,2.5,2.7,1.7,1.8,1.7,1.8,1.7,2.1,1.7,1.3,1.3,1.3,1.1,0.7,0.4,0.4,
59006,Nitrogen Oxides,2024-06-08,0.3,0.4,0.5,0.4,0.4,0.6,0.7,0.7,0.9,1,1,1,0.9,1,1,0.9,1.1,1.3,1.3,1.5,1.2,1.3,1.4,2.5,
59006,Nitrogen Oxides,2024-06-09,2.6,1.9,2.2,2.7,1.7,1.4,1.5,1.3,0.9,0.9,0.8,1,0.9,0.9,0.9,0.9,0.8,0.8,0.6,0.8,0.6,0.6,0.5,0.5,
59006,Nitrogen Oxides,2024-06-10,0.5,0.4,0.4,9999,0.6,0.6,0.7,1,1.4,1,1.1,1.3,1.4,1.3,1.6,1.8,1.3,0.9,0.7,0.8,0.7,0.6,0.3,0.4,
59006,Nitrogen Oxides,2024-06-11,0.4,0.4,0.3,0.5,0.6,0.8,1.6,1.8,2.4,1.7,2.3,1.5,1.1,2.2,1.4,1.5,2.4,3.3,5.2,4,4,3,3.1,4,
59006,Nitrogen Oxides,2024-06-12,5.5,5.3,5.2,5.1,5.9,6.3,5.2,6.9,7.5,4.4,3.3,4.4,3.5,2.9,3.1,3.1,3.5,3.3,2.7,3,2.9,2.5,2.3,2.2,
59006,Nitrogen Oxides,2024-06-13,1.9,3,3.9,3.5,3.3,3.5,4.7,5.9,6.9,7.4,5.3,5.4,5.1,5.2,5.1,4.7,4.5,4.5,4.4,4.9,2.3,1.5,1.4,1.4,
59006,Nitrogen Oxides,2024-06-14,1.1,1,1,1,0.9,1.1,1.5,1.6,1.6,1.6,1.5,1.4,1.5,1.4,1.5,1.3,1.1,1.2,0.9,1.1,1.2,1,0.9,0.9,
59006,Nitrogen Oxides,2024-06-15,0.6,0.5,0.7,0.6,0.6,0.7,0.6,0.6,0.7,0.7,0.8,0.7,0.9,0.8,0.8,0.8,0.7,0.8,1.1,2.3,2.7,2.1,2.5,1.9,
59006,Nitrogen Oxides,2024-06-16,2.1,2.7,4.1,3.2,3.5,4.7,3.7,3.2,1.6,1.4,1.2,1.2,1.1,1.1,0.9,1,0.8,0.9,1.4,2.4,3.3,3.3,3.6,2.8,
59006,Nitrogen Oxides,2024-06-17,2.9,3.3,2.2,9999,1.5,2.9,4.6,4.1,3.9,4,3.7,3.4,3.1,4.5,4.5,9999,9999,9999,3.7,3.4,3.8,4,4.6,3.6,
59006,Nitrogen Oxides,2024-06-18,2.6,4,3.5,3.4,4.2,5.7,7.4,6.2,5.3,5.3,3.3,3,3.3,2.6,3.4,2.9,3.9,2.4,2.9,3.3,3.1,3.4,2.5,2.5,
59006,Nitrogen Oxides,2024-06-19,2.1,2.7,3,3.7,6.4,6.8,7.6,7.2,5.9,5.3,5.8,6.6,3.6,4,4.7,5.1,4.8,4,4.9,5.8,5.3,3,2.6,2.4,
59006,Nitrogen Oxides,2024-06-20,2.6,2,2.2,3.6,3.5,1.9,2.5,2.4,2.3,1.7,1.7,2,2,2,2,1.7,1.6,1.5,1.5,1.8,1.2,1.2,2.1,1.2,
59006,Nitrogen Oxides,2024-06-21,1,0.8,0.6,0.6,0.7,1.2,6.4,2.1,2.3,1.7,2.9,2.4,2.4,2,2.4,1.9,1.8,1.3,2,1.6,1.7,1.7,1.8,1.7,
59006,Nitrogen Oxides,2024-06-22,1.1,1.2,0.9,1.1,1.3,1.7,1.5,1.9,2.4,2.5,2.5,2.2,2.4,1.6,1.6,1.6,1.3,1.5,1.6,1.4,1.3,1.1,1.1,1.1,
59006,Nitrogen Oxides,2024-06-23,1.3,1.7,1.7,1.9,1.9,2.1,1.8,2.6,4.4,5,5.5,3.9,3.8,2.4,1.9,0.8,0.7,0.6,0.5,0.6,0.5,0.5,0.4,0.4,
59006,Nitrogen Oxides,2024-06-24,0.4,0.3,0.4,9999,0.3,0.6,0.9,1.1,1.3,1.2,1.1,1.1,1.2,1.5,1.7,1.3,1.5,0.8,0.8,0.9,0.8,0.8,0.6,0.7,
59006,Nitrogen Oxides,2024-06-25,0.7,1,1.1,4.6,3.5,5.8,7.4,6.8,6.1,5.1,3.7,3.7,4.9,3.9,5.7,4.4,4.1,4.8,4,3.3,3,4.8,4,4.8,
59006,Nitrogen Oxides,2024-06-26,2.3,1.5,1.1,0.9,1,1.4,2.2,2.3,1.6,2.4,2.2,1.6,2.4,2,2.3,2.8,2.4,3.3,2.8,3,3.3,3.4,3.5,2.6,
59006,Nitrogen Oxides,2024-06-27,0.9,0.4,0.5,0.4,0.6,1.1,1.2,1.3,1,0.7,1.1,0.9,0.8,1,1.4,0.9,0.9,0.8,1,1.7,2,2.1,1,0.9,
59006,Nitrogen Oxides,2024-06-28,0.9,0.8,2,2.2,3.1,6.4,6.1,4.1,1.5,1.4,1.3,1.2,1.2,1.2,1.4,1.7,1.9,1.8,1.9,2.1,2.6,2.7,2.9,3,
59006,Nitrogen Oxides,2024-06-29,2.1,2,1.9,1.8,1.7,2,2,2.3,2.7,2.4,2.7,3.2,4.4,3.7,3,3.7,4,3.7,4.6,5.7,5.4,3.8,2.2,2.4,
59006,Nitrogen Oxides,2024-06-30,2.2,2.3,1,0.9,0.7,0.9,0.7,0.6,0.6,0.7,0.6,0.7,0.5,0.7,0.5,0.5,0.4,0.4,0.5,0.3,0.4,0.5,0.9,0.4,
59006,Nitrogen Oxides,2024-07-01,0.5,0.5,0.3,9999,0.5,0.6,0.6,0.6,0.5,0.6,0.6,0.5,0.6,0.6,0.7,0.6,0.6,0.8,0.8,0.9,2,2.1,2,2,
59006,Nitrogen Oxides,2024-07-02,1.9,1.2,1.7,1.8,3.5,4.6,7.6,6,3.5,2.3,3.3,2.1,1.6,1.8,1.7,2.2,1.5,1.4,2.1,2.3,2.2,2.5,2.2,2.4,
59006,Nitrogen Oxides,2024-07-03,2.5,2.1,2,2.3,2.7,4.2,3.5,2.9,3.5,3.1,5.3,3.8,3.3,4.1,3.8,4.5,4.5,3.9,2.4,2.4,3.4,3.8,2.8,3.4,
59006,Nitrogen Oxides,2024-07-04,4.6,3.1,3.3,5,4.7,7.8,12.2,5.4,6.4,3.3,2.8,2.1,1.4,1.6,1.6,2.5,3.9,4.4,4.5,2.7,2.3,2.3,1.5,1.4,
59006,Nitrogen Oxides,2024-07-05,1,0.9,0.9,1,1.1,1.4,2.2,2.2,2.9,2.1,1.7,1.4,1.4,1.7,2.8,3.6,3.7,3.2,2.9,2.4,2.8,4.3,3.2,2.5,
59006,Nitrogen Oxides,2024-07-06,1.9,1.9,2.3,2.1,2,3.2,4.1,2.5,1.5,2.7,1.7,3.3,3,3.4,2.8,1.5,1.2,1.3,1.1,1,1.1,1.4,1.1,0.8,
59006,Nitrogen Oxides,2024-07-07,0.7,0.6,0.7,0.8,0.9,1.2,0.7,0.9,0.7,0.8,0.9,1,0.9,0.8,0.8,1,1,1.6,2.5,3.1,2.2,2.5,2.5,2.8,
59006,Nitrogen Oxides,2024-07-08,2.7,2.4,2.1,9999,3.2,5.7,5.9,7.4,4,4.2,2.7,1.5,1.5,1.5,1.4,1.5,1.6,3.3,4.1,4.2,3.9,4.4,3.2,2.3,
59006,Nitrogen Oxides,2024-07-09,1.7,1.5,1.5,2.5,3.9,6.8,8.4,3.3,5.3,3.5,2.8,2,2.4,2.6,2.9,2.9,4.5,4.5,3.9,2.9,2.6,2.1,1.9,2.7,
59006,Nitrogen Oxides,2024-07-10,1.7,2.3,2.5,1.3,1.4,1.3,5.2,2.1,1.6,2,1.5,1.5,1.4,1.1,1.8,1.5,1.4,1.1,1.1,0.7,0.7,0.8,0.8,0.7,
59006,Nitrogen Oxides,2024-07-11,0.6,0.6,0.4,0.5,0.5,1,1.5,1.9,1.8,1.1,1.6,1.5,1.5,1.3,1.9,1.7,1.3,1.2,1.1,2.1,3.7,2.5,1.8,2.2,
59006,Nitrogen Oxides,2024-07-12,1.6,1.9,2.3,1.3,1.9,2,2,1.8,1.3,1.5,1.3,1.4,1.4,2,3,3,1.7,2.3,1,1.7,1.7,1.4,1.8,2.4,
59006,Nitrogen Oxides,2024-07-13,1.3,1.7,0.9,1.4,1.7,2.1,2,2.5,1.9,0.9,1,0.8,1.6,1.1,1.2,1,1,1.3,1.2,2.4,3,2.6,3.1,2.6,
59006,Nitrogen Oxides,2024-07-14,4.2,3.8,4.5,5.8,4.9,5.6,4.5,5.5,3.1,3.5,3.2,2.4,2,1.4,2.3,3,3.2,2.8,3.6,3.7,2.3,5.1,4.5,3.6,
59006,Nitrogen Oxides,2024-07-15,3,2.8,3,9999,2.6,6.1,7.7,4.4,5.4,3.8,3.6,4.6,3.5,4,4.2,2.9,2.7,2.5,1.8,3.2,3.3,2.2,2.7,2.3,
59006,Nitrogen Oxides,2024-07-16,3.4,3.9,2.8,3.3,3.9,5.2,7,6.1,5.2,6.1,14.7,6.3,3.5,3.4,2.5,1.6,2.3,4.4,5.2,5.2,3.9,3.3,2.7,2.6,
59006,Nitrogen Oxides,2024-07-17,3.3,2.1,1.3,1.3,1.5,1.6,1.9,1.9,1.9,9999,9999,1.8,1.7,1.4,1.4,1.4,1.4,1.2,1.3,1.1,1.1,1.3,1.1,0.9,
59006,Nitrogen Oxides,2024-07-18,0.8,0.8,0.7,0.7,1,0.8,3.3,4.5,3.5,2.2,1.5,1.5,1.9,1.1,1.2,2.2,0.9,1.1,1,1.2,1,1,1.2,1.6,
59006,Nitrogen Oxides,2024-07-19,1.5,1.9,1.5,1.7,1.9,2,2.1,2.1,1.4,1.4,1.4,0.9,1.2,1.1,1.3,1.5,1.3,1,5.2,7.3,3.3,3.4,2.8,2,
59006,Nitrogen Oxides,2024-07-20,2.4,4,3.7,3.1,2.9,5,3.4,1.6,1.3,1.6,1.5,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.9,1.8,3.9,3.1,2.9,2.3,
59006,Nitrogen Oxides,2024-07-21,1.7,1.3,1.5,2.2,1.7,1.7,1.7,1.1,1.4,1.2,1.2,0.9,0.8,1,0.7,0.8,0.6,0.7,1,1.3,2.4,2.4,1.5,1.1,
59006,Nitrogen Oxides,2024-07-22,0.9,0.9,1.5,9999,1.7,3.2,3.2,3.6,3.9,3.8,2.4,2.2,2.5,3.2,2.3,2.6,2.7,1.7,1.8,3.4,3.7,3,2.6,1.9,
59006,Nitrogen Oxides,2024-07-23,1.8,1.9,3.5,2.5,2.1,2.1,2.9,2,1.8,2.1,2.1,2,2.6,1.9,1.4,1.7,2.4,3.3,2.7,3.1,3.8,3.4,4.5,4,
59006,Nitrogen Oxides,2024-07-24,2.8,2.1,1.9,1.8,2.5,3.6,4.7,4.6,3.4,4,3.5,3.4,5.4,4.8,4.9,5.6,2.7,1.9,1.5,1.3,1.4,1.7,1.1,0.8,
59006,Nitrogen Oxides,2024-07-25,0.8,0.8,0.5,0.4,0.5,0.7,0.9,0.9,0.9,2,3.1,1.7,1.5,1.5,1.4,1.7,0.9,0.9,1,1.3,1.6,2.3,1.9,1.4,
59006,Nitrogen Oxides,2024-07-26,0.9,0.8,1.6,1.4,1.6,1.7,1.8,2,1.4,2.1,1.9,1.5,1.2,1,1.1,1.5,1.1,1.1,2,2.5,3.3,3.4,3,1.9,
59006,Nitrogen Oxides,2024-07-27,1.6,2.6,2.2,2.1,1.9,3.3,2.9,1.8,4.9,1,0.9,1.1,1.3,1.2,1.2,1.3,1,1.9,3.4,4.2,5.4,5.2,5.2,6.6,
59006,Nitrogen Oxides,2024-07-28,6.1,7.7,4.6,5.5,6.8,6.5,5.1,6.9,4.1,2.5,2.1,1.7,1.6,1.5,1.9,1.4,1.3,1.4,1.4,2.5,3.8,5.3,10.3,3.1,
59006,Nitrogen Oxides,2024-07-29,2.6,3.1,4.3,9999,2.9,2.7,6.9,5.6,3.3,3,3.3,2.2,2.2,2.4,2.7,2.3,2.2,2.4,1.7,2.4,2.9,4.4,4.3,3.2,
59006,Nitrogen Oxides,2024-07-30,2.8,3.6,3.6,3.7,3.8,4.9,8.2,6,4,3.1,2.4,2.4,1.9,2,1.9,1.8,2,1.6,1.5,2.3,2.1,2.9,2.8,3.4,
59006,Nitrogen Oxides,2024-07-31,2.7,1.4,1.4,1.9,1.6,2.2,2.8,2.4,2,1.3,1.2,1.5,2.6,1.3,1.4,1.5,1.3,1.3,1.5,1.6,1.6,1.6,1.8,1.5,
59006,Nitrogen Oxides,2024-08-01,1.4,1,1,1.1,1.1,1.5,1.5,2,2.3,1.8,1.9,1.6,1.3,1.1,1.7,1.4,2.4,3.3,6,3.9,4,3.4,4.7,3,
59006,Nitrogen Oxides,2024-08-02,3.3,8,4,3.6,3.5,5.4,10.9,13,10.5,6.1,4.1,2.9,3,3.5,2,1.9,2.1,2.2,2,3.7,3.8,4.5,4.5,4.4,
59006,Nitrogen Oxides,2024-08-03,2.3,2.8,2.7,2.7,2.4,2.9,2.4,2.5,1.6,1.6,1.5,1.4,1.7,1.4,1.4,1.5,1.3,1.2,1.2,1.3,2.3,4.3,3.4,1.7,
59006,Nitrogen Oxides,2024-08-04,1.2,2,1.5,1.6,1.2,1.5,1.5,1.5,1.1,1.4,1.1,1.1,1.1,1.2,1.2,1.1,1.1,1,1.1,1.4,1.8,2.8,2.1,2.1,
59006,Nitrogen Oxides,2024-08-05,1.8,1.2,1.4,9999,1.7,2,1.2,1.5,1.6,2.1,1.7,1.5,2.8,1.6,1.6,1.5,1.4,1.1,1.6,1.9,0.9,0.8,0.6,0.6,
59006,Nitrogen Oxides,2024-08-06,0.4,0.6,0.6,0.7,1.1,1.5,2.4,2,2.3,3.5,3.2,1.8,2.1,1.9,2.2,1.7,2.2,1.8,2,2.4,4.6,5.1,5.3,5.8,
59006,Nitrogen Oxides,2024-08-07,2.8,5.1,2.5,1.6,1.1,2.7,2.6,2.2,2.1,1.7,2,1.1,1.1,1.4,1.5,1.2,1,1.4,1.4,2.1,3.6,3.7,2.4,1.6,
59006,Nitrogen Oxides,2024-08-08,1.6,1.1,0.9,1.1,1.4,2.2,3.3,3.9,3.4,2.6,2.4,2.6,2.6,2.4,2.5,2.8,1.8,2.2,2.1,2.2,2.3,2.3,3.4,4,
59006,Nitrogen Oxides,2024-08-09,1.9,1.8,1.9,1.9,1.8,2.9,3.4,3.5,3.9,2.7,2.3,2.8,2.5,2.6,1.4,1.3,1.3,1.2,1.1,0.9,0.9,1.4,1.4,1.3,
59006,Nitrogen Oxides,2024-08-10,1,1.5,1.2,1.5,1.5,2.6,1.6,1.3,1.1,1.1,1.1,1.1,1.1,1.2,2.4,1.3,1.1,1.2,1.1,1.7,1.5,2.1,2.9,2.6,
59006,Nitrogen Oxides,2024-08-11,1.6,1.2,1.2,1.7,1.2,1.6,2.5,1.2,0.9,0.9,1,0.8,1,1.1,1,1.2,1,0.6,0.9,0.9,1.2,1.1,1.1,1.3,
59006,Nitrogen Oxides,2024-08-12,2.1,2.7,2,9999,0.8,1.2,1.7,1.2,1.1,1.1,1.5,1.5,0.9,1.1,1.3,1,1.2,1.3,1.9,2.2,2.1,2.9,1.7,1.3,
59006,Nitrogen Oxides,2024-08-13,0.9,0.9,0.8,1.2,1.5,1.3,3.6,4.1,2,1.6,2.1,1.3,1.3,1.5,1.6,1.6,1.4,0.9,1.9,2.2,2,2.2,1.4,1.7,
59006,Nitrogen Oxides,2024-08-14,1.4,1,1.3,1,1.4,1.8,2.4,5.3,6,3.4,3.6,1.7,1.5,1.6,1.2,1.2,1.3,1.4,2.2,1.8,2.5,2.2,1.5,1.3,
59006,Nitrogen Oxides,2024-08-15,0.9,0.8,0.8,0.8,1.1,1.2,1.6,1.9,2.3,1.8,2.5,1.5,1.7,1.2,2,1.3,1.4,1.6,4.7,5.5,4.4,6.8,6.8,5.2,
59006,Nitrogen Oxides,2024-08-16,4.7,3.6,4.3,4.6,4.5,5.5,6,6.1,6.1,3.3,2.6,2.8,3.3,2,1.9,1.7,1.8,2.7,3.1,3,1.8,2.2,2,2.1,
59006,Nitrogen Oxides,2024-08-17,1.8,2,2,2.2,2.1,2.6,3.1,3,3,2.8,2.1,2.1,1.9,2.4,1.9,7.6,3,2.8,2.4,2.1,2.1,2.4,2.3,2.2,
59006,Nitrogen Oxides,2024-08-18,2,1.9,1.6,1.5,1.6,1.5,1.7,1.8,1.8,1.9,2.2,3,1.9,1.6,2.3,2.5,1.8,1.5,1.4,1,0.7,0.5,0.3,0.3,
59006,Nitrogen Oxides,2024-08-19,0.3,0.3,0.3,9999,0.3,0.5,0.9,0.8,1.2,0.8,1.4,1.2,1.1,1.4,1.1,1,0.9,1.2,0.7,1,1.1,0.7,0.5,0.5,
59006,Nitrogen Oxides,2024-08-20,1,0.6,0.4,0.3,0.2,0.6,4.7,1.2,1.1,2.2,2.4,1.6,3.9,1.4,1.2,1.4,2.9,1,1.2,1.6,1.5,1.2,0.8,0.8,
59006,Nitrogen Oxides,2024-08-21,0.5,0.5,0.6,0.7,0.9,1.5,2.1,3,4.4,1.7,2,1.3,1.1,1.7,1.2,1.8,1.2,0.9,1.4,1.3,1.3,1.7,1.5,1,
59006,Nitrogen Oxides,2024-08-22,0.7,0.8,0.7,0.9,0.8,1.4,1.9,1.6,1.4,1.8,2.5,1.3,1.2,1.4,1.8,1.1,1.5,1.6,2.1,2.7,2.4,2.3,2.4,1.7,
59006,Nitrogen Oxides,2024-08-23,2.1,1.9,3.1,3.4,4.4,13.2,15.4,14.8,2.8,1.9,2,1.9,1.5,1.6,1.6,1.5,4.3,4.9,6.5,7.5,6.1,3.6,3.4,3.1,
59006,Nitrogen Oxides,2024-08-24,3.3,5.3,4.7,4.7,3.4,5.7,7.5,9.6,8.2,2.4,3.4,2.6,2.6,3.2,3,4.4,3.5,3.7,5.4,5.4,5.4,5.5,4.7,4.7,
59006,Nitrogen Oxides,2024-08-25,4.7,6,4.5,4.4,4.6,5.2,5.1,5.4,7,3,1.7,1.6,1.8,2.1,1.6,1.7,1.6,1.8,3.3,11.7,7.3,7.3,3.5,2.6,
59006,Nitrogen Oxides,2024-08-26,2.5,2.4,2.2,9999,4.3,5.4,9.1,17.1,16.4,8.4,3.7,3,2.6,3.6,2.5,2.8,3.8,4.7,6.6,5.9,9.1,7.7,5.5,5.6,
59006,Nitrogen Oxides,2024-08-27,6.4,5.7,4.8,4.5,5,5.7,9.9,12.2,5.1,3.1,2.7,2.4,2.6,3.1,3.3,2.9,3.7,5,5.7,2.7,1.4,1.6,1.5,1.2,
59006,Nitrogen Oxides,2024-08-28,1.1,0.9,0.8,0.7,0.7,0.8,1.3,1.9,2.2,1.7,2,2.2,1.7,2,2,2.1,1.7,1.4,2.2,2.4,1.5,0.7,0.6,0.7,
59006,Nitrogen Oxides,2024-08-29,1.2,1,0.6,0.5,0.5,0.7,1.5,2,1.9,2.8,2.7,1.7,1.9,2.1,2.1,1.8,1.7,1.3,2.4,3.1,2.6,2.3,1.8,1.8,
59006,Nitrogen Oxides,2024-08-30,1.4,1.2,1.2,1.4,1.5,2.4,4.3,4.1,5.2,4.6,3.5,2.3,2.4,1.9,1.8,1.8,1.4,1.6,1.8,2.1,3.1,2,2.1,2.3,
59006,Nitrogen Oxides,2024-08-31,2.2,2.3,2.9,1.8,2,3,4.2,4.3,2.3,2.3,1.5,1.3,1.2,1,1.1,1,1.2,1.2,1.9,2.2,3.2,4.3,5.9,6.7,
59006,Nitrogen Oxides,2024-09-01,5.1,4.8,3.6,2.7,2.6,3.2,3.9,4.7,3.4,1.6,1.3,1.1,1.2,1.2,1.3,1.3,0.7,0.7,0.8,1,1.1,1,1.1,0.8,
59006,Nitrogen Oxides,2024-09-02,0.8,0.9,0.5,9999,0.5,0.5,1.9,0.8,0.6,0.4,0.7,0.7,0.8,1,0.7,0.7,0.6,0.8,1.9,1.3,1.3,1.3,1,0.9,
59006,Nitrogen Oxides,2024-09-03,1.1,0.7,0.7,0.8,1,2,3.1,2.7,1.9,1.7,1.5,1.4,1.4,1.3,1.4,1.7,1.4,1.5,3.9,3.4,2.9,2.5,5,7.3,
59006,Nitrogen Oxides,2024-09-04,8.1,6.2,5.6,6.4,6.9,8.7,13,16.7,24.6,6.1,3.2,1.9,3.4,2.3,2,2,2.1,2.3,3.2,4.5,3.2,3.2,2.5,4,
59006,Nitrogen Oxides,2024-09-05,3.8,4.6,2.7,3.8,3.5,6.3,11.7,14.3,8.1,5.3,3.6,3,2.9,2.7,3.3,2.8,2.4,2.8,3.5,5.1,7.1,3.9,4.4,5.1,
59006,Nitrogen Oxides,2024-09-06,4.5,5.4,5.6,3.5,3.9,5.5,6.7,8.2,4.1,5.5,5.4,5,5,4.2,3.9,4.2,3.8,2.6,2.2,1.2,0.7,0.7,0.6,0.7,
59006,Nitrogen Oxides,2024-09-07,0.7,0.3,0.2,0.3,0.4,0.5,0.3,0.4,0.4,0.6,0.4,0.6,0.6,0.8,0.5,0.4,0.7,0.6,0.5,0.3,0.3,0.2,0.2,0.3,
59006,Nitrogen Oxides,2024-09-08,0.3,0.3,0.3,0.4,0.3,2.3,0.7,0.6,0.5,0.6,0.5,0.5,0.6,0.4,0.5,0.6,0.6,0.9,1,2.9,-999,-999,1.8,2.1,
59006,Nitrogen Oxides,2024-09-09,3,2.7,1.1,9999,1.1,1.5,3.1,3.5,3.5,4.5,6.2,3.3,4.7,3.8,4.6,4.1,4.2,2.6,3.8,2.8,1.9,2,1.4,1.5,
59006,Nitrogen Oxides,2024-09-10,2.2,2.4,2.3,1.9,1.6,5.9,15.9,9.8,3.7,2.1,3.4,1.8,1.2,1.5,1.3,1.4,2,1.7,5.1,6.8,6,6.6,7.8,10.3,
59006,Nitrogen Oxides,2024-09-11,8.9,17.5,17,20.9,17.9,18.1,15.6,17.3,23.8,18.6,7.3,3.4,2.4,3.6,2.8,3.6,4.4,3,3.6,4.1,5.2,8.1,6.4,6.1,
59006,Nitrogen Oxides,2024-09-12,8.8,6.4,5.2,6.2,5.3,8.3,11.2,16.3,8.5,6.5,5.7,2.4,2.8,2.1,2.5,2.5,2.3,2.9,4.3,6.4,4.7,6.8,5.4,4.9,
59006,Nitrogen Oxides,2024-09-13,5.6,3,4.9,4.4,3.4,7.2,9.5,21.1,21.3,25.3,11.1,4.9,3.4,3,2.9,2.5,2,2.4,4.7,4.8,5,3.8,3.4,4.9,
59006,Nitrogen Oxides,2024-09-14,3.8,4.4,4,4.7,2.9,4.7,6.1,6.8,4.1,5.5,2.1,1.4,1.4,1.3,1.2,1.2,1.4,1.8,4.2,5.7,4.6,4.9,6.7,5.9,
59006,Nitrogen Oxides,2024-09-15,6.1,5.2,5.4,4.2,4.5,5,5,2.6,2.4,5.8,2.2,1.9,2.5,1.9,1.6,1.4,1.6,2.1,3.3,6.5,6.8,4.8,4,7.8,
59006,Nitrogen Oxides,2024-09-16,4.2,3.6,3.8,9999,4.6,4.3,6.8,11,11,12.1,4,1.9,1.8,2.8,2.4,2.8,2.6,2.6,5.4,5.9,8.1,7.5,7.2,7.3,
59006,Nitrogen Oxides,2024-09-17,9.8,6.2,6.4,7.1,7.2,8.2,14.4,8.8,10.3,5.3,4.6,2.4,2.6,3.3,3.2,2.8,2.8,4,7.1,10.6,8.3,7.3,5.1,3.3,
59006,Nitrogen Oxides,2024-09-18,2.8,3.9,4.9,4.7,4.7,6.1,11.1,12.9,9.1,5.4,4,3.1,1.9,2,2.2,2.9,3,2.9,4,6.4,7.7,7.9,7.5,3.3,
59006,Nitrogen Oxides,2024-09-19,3.4,4,2.9,2.8,2.8,6.1,9.2,15.5,7.6,7.6,3.1,2.3,2.3,1.8,3.3,7.2,1.9,3.5,6.1,7.4,7.1,7.7,7.2,3,
59006,Nitrogen Oxides,2024-09-20,2.9,3.6,3.8,3.4,4,4.8,8.5,8.1,5.4,4.5,4.3,3.3,2.6,2.2,2,2.4,2.2,2.5,4,4.4,6.1,4.6,3.8,8.2,
59006,Nitrogen Oxides,2024-09-21,2.5,1.7,2,1.6,1.7,1.7,2.2,2.4,2.6,2.1,1.9,1.9,1.9,1.8,2.1,1.9,1.7,1.9,3.6,6.3,7.5,4.3,2.8,1.9,
59006,Nitrogen Oxides,2024-09-22,1.7,1.7,1.5,1.9,1,1.5,1.7,1.6,1.7,2,2.6,2.2,2.3,1.7,1.7,1.4,1.7,2.2,2.7,4,5.6,3.3,2.6,2.8,
59006,Nitrogen Oxides,2024-09-23,2.3,1.7,1.9,9999,1.5,1.9,3.8,4.7,4.3,3.9,3.1,3.2,2.8,3.4,2.9,2.5,2.7,2.4,2.1,2.3,2.2,1.5,1.5,1.4,
59006,Nitrogen Oxides,2024-09-24,1.3,1.2,1.2,1.3,1.5,1.9,2.9,3.5,4.1,4.3,4,3.4,3,3.7,3.6,4.6,2.9,2.9,2.5,2.3,2.1,1.9,1.9,1.9,
59006,Nitrogen Oxides,2024-09-25,1.9,2.2,1.9,1.9,2,2.2,3.5,3.7,4.1,5,3.9,3.5,3.3,3.4,4.5,4.1,4,2.8,2.8,2.2,2.7,2.4,2.9,2.3,
59006,Nitrogen Oxides,2024-09-26,0.7,0.7,0.7,1,1.2,2,1.7,2.6,2,1.9,3.8,3.8,1.3,1.8,1.4,1.4,1.2,1.7,2.9,4.2,2.9,4.1,4.1,2.6,
59006,Nitrogen Oxides,2024-09-27,2.7,3.5,1.8,5,1.5,3.6,11.8,12.2,8.3,5.8,2.1,2.5,1.8,1.5,1.8,2.3,2,3,7.2,9.9,10.3,5.7,2.3,1.7,
59006,Nitrogen Oxides,2024-09-28,1.3,1.2,1,1,1.1,1.4,2.1,1.8,1.9,1.5,1.5,1.5,1.3,1.2,1.2,1.2,1.5,2.2,1.9,1.8,1.3,1.3,1.2,1.4,
59006,Nitrogen Oxides,2024-09-29,1.3,1.1,1.1,1.1,1.1,1.2,1.4,1.6,1.7,1.6,2.1,1.7,2,1.9,1.5,1.8,1.5,2.2,5,5,4.1,4.1,3.7,2.9,
59006,Nitrogen Oxides,2024-09-30,4.2,1,0.7,9999,1.1,3.6,4.1,3.4,2.4,3,3.6,2.5,1.8,2.9,2.1,1.9,2,3.7,6.8,6.5,7.5,5.5,3.1,3.3,
59006,Nitrogen Oxides,2024-10-01,2.1,1.8,1.5,1.8,1.6,3.4,7.2,8,6,6.9,5.8,5.3,3,2.7,3.4,3,2.8,3.7,4.3,3.7,4.6,1.7,0.6,0.5,
